Region,Country,IncomeGroup,IDAStatus,TypeofPPI,Sector,InvestmentYear,TotalInvestment,InvestmentRange,SubtypeOfPPI,FinancialClosureYear,ProjectFinYear,pppProject,mdbSupport,GDP,Inflation,ProjectStatus
2,15,2,2,2,3,2016,119.2,0,2,2016,2016,1,1,180,8.739144,0
2,15,2,2,2,3,2016,173.3,0,2,2016,2016,1,1,180,8.739144,0
2,15,2,2,0,11,1997,66,3,3,1997,1997,1,1,88.3,6.926713,0
2,15,2,2,2,11,1996,17.7,3,1,1996,1996,1,1,85,15.757666,1
2,15,2,2,2,3,1997,737,2,1,1997,1997,1,0,88.3,6.926713,0
2,15,2,2,2,3,2023,670,2,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,0,9,2023,470,0,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,0,3,2001,44.5,3,3,1997,2001,1,1,56,6.840359,0
2,15,2,2,0,9,2023,10,3,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,2,3,2023,11.9,3,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,0,11,2015,62.1,3,3,2015,2015,1,1,180,9.029901,0
2,15,2,2,2,3,2014,82.8,3,1,2014,2014,1,1,246,6.32904,0
2,15,2,2,2,3,2014,63.8,3,1,2014,2014,1,1,246,6.32904,0
2,15,2,2,2,3,2022,236.03,0,8,2022,2022,1,1,195,9.280106,0
2,15,2,2,2,3,2022,286,0,8,2022,2022,1,1,195,9.280106,0
2,15,2,2,2,9,2021,2192,4,1,2021,2021,1,1,167,8.30166,0
2,15,2,2,0,9,2020,59.11,3,12,2020,2020,1,1,148,3.211768,0
2,15,2,2,2,6,2002,8.2,3,2,1994,2002,1,1,51,8.450164,0
2,15,2,2,0,3,2013,343.7,0,3,1998,2013,1,1,247,6.204311,0
2,15,2,2,2,3,2021,1000,2,2,2021,2021,1,1,167,8.30166,0
2,15,2,2,2,3,2020,121.19,0,2,2020,2020,1,1,148,3.211768,0
2,15,2,2,0,3,2012,425.8,0,3,1998,2012,1,1,247,5.403499,0
2,15,2,2,0,11,2019,190.4,0,12,2019,2019,1,0,187,3.732976,0
2,15,2,2,1,3,2020,44.3,3,10,2020,2020,0,1,148,3.211768,0
2,15,2,2,1,6,2019,8637,4,10,2019,2019,0,1,187,3.732976,0
2,15,2,2,2,10,2015,8.2,3,8,2015,2015,1,1,180,9.029901,0
2,15,2,2,0,3,2011,441.2,0,3,1998,2011,1,1,262,6.63645,0
2,15,2,2,2,6,2001,38.697391,3,2,1994,2001,1,1,56,6.840359,0
2,15,2,2,2,3,2023,93.51,3,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,3,5,2012,2685.65,4,6,2012,2012,1,1,247,5.403499,0
2,15,2,2,3,1,2016,582,2,6,2016,2016,1,1,180,8.739144,0
2,15,2,2,0,3,2010,390.9,0,3,1998,2010,1,1,221,5.038727,0
2,15,2,2,2,3,2022,55.8,3,2,2022,2022,1,1,195,9.280106,0
2,15,2,2,1,6,2022,395,0,10,2022,2022,0,1,195,9.280106,0
2,15,2,2,0,3,2009,257.8,0,3,1998,2009,1,1,167,4.888035,0
2,15,2,2,2,9,2021,153.96,0,1,2021,2021,1,1,167,8.30166,0
2,15,2,2,2,3,2021,99.36,3,2,2021,2021,1,0,167,8.30166,0
2,15,2,2,0,3,2008,249.6,0,3,1998,2008,1,1,170,5.678594,0
2,15,2,2,2,6,2001,7.5,3,2,1994,2001,1,1,56,6.840359,0
2,15,2,2,2,6,2000,4,3,2,1994,2000,1,1,65.5,7.044141,0
2,15,2,2,2,3,2018,89.28,3,1,2018,2018,1,1,192,3.66485,0
2,15,2,2,3,11,2018,1.4,3,6,2018,2018,1,1,192,3.66485,0
2,15,2,2,0,7,2017,29.7,3,3,2017,2017,1,1,206,3.446373,0
2,15,2,2,2,3,2017,174,0,2,2017,2017,1,1,206,3.446373,0
2,15,2,2,0,11,2012,121.5,0,3,2012,2012,1,1,247,5.403499,0
2,15,2,2,2,6,1999,3.4,3,2,1994,1999,1,1,60,4.858447,0
2,15,2,2,0,11,2014,25.4,3,3,2014,2014,1,1,246,6.32904,0
2,15,2,2,0,11,2017,215.2,0,3,2017,2017,1,1,206,3.446373,0
2,15,2,2,2,3,2015,5.7,3,1,2015,2015,1,1,180,9.029901,0
2,15,2,2,2,6,1998,1.9,3,2,1994,1998,1,1,86.4,3.195076,0
2,15,2,2,3,0,2015,38.697391,3,6,2015,2015,1,1,180,9.029901,0
2,15,2,2,2,3,2016,204.2,0,1,2016,2016,1,1,180,8.739144,0
2,15,2,2,2,3,2016,211.9,0,2,2016,2016,1,1,180,8.739144,0
2,15,2,2,2,3,2016,145.7,0,2,2016,2016,1,1,180,8.739144,0
2,15,2,2,2,8,2016,594,2,1,2016,2016,1,1,180,8.739144,0
2,15,2,2,0,11,2016,5.8,3,3,2016,2016,1,1,180,8.739144,0
2,15,2,2,2,3,2014,64.6,3,2,2014,2014,1,1,246,6.32904,0
2,15,2,2,2,3,2013,70.4,3,2,2015,2013,1,1,247,6.204311,0
2,15,2,2,2,3,2015,82.4,3,2,2015,2015,1,1,180,9.029901,0
2,15,2,2,0,9,2015,436.8,0,3,2015,2015,1,1,180,9.029901,0
2,15,2,2,2,3,2014,42.3,3,1,2014,2014,1,1,246,6.32904,0
2,15,2,2,2,3,2014,9.3,3,1,2014,2014,1,1,246,6.32904,0
2,15,2,2,0,9,2008,1200,1,3,2008,2008,1,1,170,5.678594,0
2,15,2,2,0,11,2014,42.5,3,3,2014,2014,1,1,246,6.32904,0
2,15,2,2,2,3,2021,47.04,3,2,2021,2021,1,1,167,8.30166,0
2,15,2,2,2,3,2014,29.1,3,1,2014,2014,1,1,246,6.32904,0
2,15,2,2,2,3,2014,25.2,3,1,2014,2014,1,1,246,6.32904,0
2,15,2,2,0,11,2015,187.6,0,3,2015,2015,1,1,180,9.029901,0
2,15,2,2,2,3,2014,280.1,0,2,2014,2014,1,1,246,6.32904,0
2,15,2,2,0,9,2008,904,2,3,2008,2008,1,1,170,5.678594,0
2,15,2,2,2,3,2014,46.4,3,2,2013,2014,1,1,246,6.32904,0
2,15,2,2,2,8,2014,3786,4,1,2014,2014,1,1,246,6.32904,1
2,15,2,2,2,3,2012,38.697391,3,1,2005,2012,1,1,247,5.403499,0
2,15,2,2,2,3,2008,29,3,1,2005,2008,1,1,170,5.678594,0
2,15,2,2,2,3,2005,19.7,3,1,2005,2005,1,1,89.2,6.869537,0
2,15,2,2,2,9,2013,230.5,0,1,2013,2013,1,1,247,6.204311,0
2,15,2,2,2,3,2014,38.697391,3,2,2009,2014,1,1,246,6.32904,0
2,15,2,2,2,3,2012,53,3,2,2009,2012,1,1,247,5.403499,0
2,15,2,2,2,3,2009,38.697391,3,2,2009,2009,1,1,167,4.888035,0
2,15,2,2,2,3,2010,38.697391,3,2,2010,2010,1,1,221,5.038727,0
2,15,2,2,2,3,2011,125.3,0,1,2011,2011,1,1,262,6.63645,0
2,15,2,2,0,11,2012,47.1,3,3,2012,2012,1,1,247,5.403499,0
2,15,2,2,2,3,2012,428.1,0,1,2012,2012,1,1,247,5.403499,0
2,15,2,2,2,3,2010,55.3,3,1,2005,2010,1,1,221,5.038727,0
2,15,2,2,2,3,2008,82.6,3,1,2005,2008,1,1,170,5.678594,0
2,15,2,2,2,3,2006,39.1,3,1,2005,2006,1,1,111,4.183568,0
2,15,2,2,2,3,2005,43.2,3,1,2005,2005,1,1,89.2,6.869537,0
2,15,2,2,2,3,2010,196.7,0,2,2010,2010,1,1,221,5.038727,0
2,15,2,2,2,3,2010,919.1,2,1,2011,2010,1,1,221,5.038727,0
2,15,2,2,2,3,2010,226.4,0,1,2010,2010,1,1,221,5.038727,0
2,15,2,2,2,3,2010,35,3,1,2010,2010,1,1,221,5.038727,0
2,15,2,2,2,3,2005,309.8,0,1,2005,2005,1,1,89.2,6.869537,0
2,15,2,2,2,6,1997,2.5,3,2,1994,1997,1,1,88.3,6.926713,0
2,15,2,2,2,3,2008,38.697391,3,2,2002,2008,1,1,170,5.678594,0
2,15,2,2,2,6,1996,1.1,3,2,1994,1996,1,1,85,15.757666,0
2,15,2,2,2,6,1995,0.3,3,2,1994,1995,1,1,76.9,66.007034,0
2,15,2,2,2,6,1994,2,3,2,1994,1994,1,1,52.5,2075.888398,0
2,15,2,2,2,6,2016,38.697391,3,2,1994,2016,1,1,180,8.739144,0
2,15,2,2,2,6,1994,38.697391,3,2,1994,1994,1,1,52.5,2075.888398,0
2,15,2,2,0,9,1998,385.5,0,3,1998,1998,1,1,86.4,3.195076,0
2,15,2,2,2,3,2020,293.18,0,1,2020,2020,1,1,148,3.211768,0
2,15,2,2,2,3,2020,339.66,0,2,2020,2020,1,1,148,3.211768,0
2,15,2,2,0,3,2007,222.3,0,3,1998,2007,1,1,140,3.641273,0
2,15,2,2,2,3,2013,159.27,0,8,2013,2013,1,1,247,6.204311,0
2,15,2,2,3,5,2014,516.6,2,6,2014,2014,1,1,246,6.32904,0
2,15,2,2,0,3,2006,137.9,0,3,1998,2006,1,1,111,4.183568,0
2,15,2,2,0,6,2008,7.4,3,3,2000,2008,1,1,170,5.678594,0
2,15,2,2,0,6,2007,9.4,3,3,2000,2007,1,1,140,3.641273,0
2,15,2,2,2,3,2005,20.6,3,2,2002,2005,1,1,89.2,6.869537,0
2,15,2,2,1,3,2004,38.697391,3,10,1997,2004,0,1,66.9,6.597185,0
2,15,2,2,1,3,2021,7.84,3,10,2021,2021,0,1,167,8.30166,0
2,15,2,2,2,3,2002,38.697391,3,2,2002,2002,1,1,51,8.450164,0
2,15,2,2,2,3,2009,33.3,3,2,2009,2009,1,1,167,4.888035,0
2,15,2,2,0,3,2005,166.7,0,3,1998,2005,1,1,89.2,6.869537,0
2,15,2,2,0,6,2010,6.1,3,3,2000,2010,1,1,221,5.038727,0
2,15,2,2,0,6,2009,5.3,3,3,2000,2009,1,1,167,4.888035,0
2,15,2,2,0,3,2004,113,0,3,1998,2004,1,1,66.9,6.597185,0
2,15,2,2,0,6,2012,7.4,3,3,2000,2012,1,1,247,5.403499,0
2,15,2,2,0,6,2011,6.4,3,3,2000,2011,1,1,262,6.63645,0
2,15,2,2,0,3,2003,72.3,3,3,1998,2003,1,1,55.8,14.71492,0
2,15,2,2,0,0,2014,10508,4,3,2014,2014,1,1,246,6.32904,0
2,15,2,2,2,6,2005,38.697391,3,2,1998,2005,1,1,89.2,6.869537,0
2,15,2,2,0,3,2001,122.99,0,3,1998,2001,1,1,56,6.840359,0
2,15,2,2,0,6,2001,12,3,3,2000,2001,1,1,56,6.840359,0
2,15,2,2,0,6,2000,298.5,0,3,2000,2000,1,1,65.5,7.044141,0
2,15,2,2,0,3,2000,1087,1,3,1998,2000,1,1,65.5,7.044141,0
2,15,2,2,2,6,2000,12.8,3,2,1998,2000,1,1,65.5,7.044141,0
2,15,2,2,0,11,2014,36.6,3,3,2014,2014,1,1,246,6.32904,0
2,15,2,2,0,3,1998,1780,1,3,1998,1998,1,1,86.4,3.195076,0
2,15,2,2,0,9,2001,509.6,2,3,2001,2001,1,0,56,6.840359,0
2,15,2,2,0,6,2014,30.5,3,3,2000,2014,1,1,246,6.32904,0
2,15,2,2,0,7,1998,222.3,0,12,1998,1998,1,1,86.4,3.195076,0
2,15,2,2,0,7,1999,1.8,3,12,1998,1999,1,1,60,4.858447,0
2,15,2,2,0,7,1998,38.7,3,12,1998,1998,1,1,86.4,3.195076,0
2,15,2,2,2,4,1998,1577.2,1,7,1998,1998,0,1,86.4,3.195076,0
2,15,2,2,2,4,1998,1077,1,7,1998,1998,0,1,86.4,3.195076,0
2,15,2,2,2,4,1998,427.4,0,7,1998,1998,0,1,86.4,3.195076,0
2,15,2,2,2,3,2012,148.2,0,2,2009,2012,1,1,247,5.403499,0
2,15,2,2,2,3,2011,99.3,3,2,2009,2011,1,1,262,6.63645,0
2,15,2,2,2,3,2010,38.697391,3,2,2009,2010,1,1,221,5.038727,0
2,15,2,2,2,3,2009,38.697391,3,2,2009,2009,1,1,167,4.888035,0
2,15,2,2,0,9,2008,1114.7,1,3,2008,2008,1,1,170,5.678594,0
2,15,2,2,0,6,2013,9.7,3,3,2000,2013,1,1,247,6.204311,0
2,15,2,2,0,3,2002,51.8,3,3,1998,2002,1,1,51,8.450164,0
2,15,2,2,2,6,2006,38.697391,3,2,1998,2006,1,1,111,4.183568,0
2,15,2,2,0,7,2012,153.7,0,12,1998,2012,1,1,247,5.403499,0
2,15,2,2,2,6,1995,38.697391,3,2,1995,1995,1,1,76.9,66.007034,0
2,15,2,2,0,7,2010,83,3,12,1998,2010,1,1,221,5.038727,0
2,15,2,2,1,3,1997,73.6,3,10,1997,1997,0,1,88.3,6.926713,0
2,15,2,2,0,3,2015,46.9,3,3,1995,2015,1,1,180,9.029901,0
2,15,2,2,0,3,2014,77.2,3,3,1995,2014,1,1,246,6.32904,0
2,15,2,2,2,3,2011,153.2,0,2,2003,2011,1,1,262,6.63645,0
2,15,2,2,2,3,2006,13.5,3,2,2003,2006,1,1,111,4.183568,0
2,15,2,2,2,3,2003,38.697391,3,2,2003,2003,1,1,55.8,14.71492,0
2,15,2,2,2,3,2018,165.97,0,2,2018,2018,1,1,192,3.66485,0
2,15,2,2,2,3,2018,78.02,3,2,2018,2018,1,1,192,3.66485,0
2,15,2,2,2,3,2009,27.4,3,1,2009,2009,1,1,167,4.888035,0
2,15,2,2,2,3,2005,48.2,3,1,2005,2005,1,1,89.2,6.869537,0
2,15,2,2,2,3,2009,50,3,1,2009,2009,1,1,167,4.888035,0
2,15,2,2,2,3,2006,581.2,2,1,2006,2006,1,1,111,4.183568,0
2,15,2,2,2,3,2009,118.9,0,1,2009,2009,1,1,167,4.888035,0
2,15,2,2,2,9,2018,190.2,0,1,2018,2018,1,1,192,3.66485,0
2,15,2,2,2,3,2009,5300,4,1,2009,2009,1,1,167,4.888035,0
2,15,2,2,2,3,2009,720,2,2,2009,2009,1,1,167,4.888035,0
2,15,2,2,2,3,2018,229.43,0,2,2018,2018,1,1,192,3.66485,0
2,15,2,2,2,7,2010,740,2,2,2010,2010,1,1,221,5.038727,0
2,15,2,2,0,9,2009,726.5,2,3,2009,2009,1,1,167,4.888035,0
2,15,2,2,2,3,1997,100,0,2,1997,1997,1,1,88.3,6.926713,0
2,15,2,2,0,9,2008,1322.5,1,3,2008,2008,1,0,170,5.678594,0
2,15,2,2,0,11,2008,39.6,3,3,2008,2008,1,1,170,5.678594,0
2,15,2,2,2,3,2006,440.6,0,1,2006,2006,1,0,111,4.183568,0
2,15,2,2,0,3,2015,56.5,3,3,2006,2015,1,1,180,9.029901,0
2,15,2,2,0,3,2015,148.1,0,3,1997,2015,1,1,180,9.029901,0
2,15,2,2,0,3,2014,129.4,0,3,1997,2014,1,1,246,6.32904,0
2,15,2,2,0,3,2014,50.5,3,3,2006,2014,1,1,246,6.32904,0
2,15,2,2,0,3,2013,160.7,0,3,1997,2013,1,1,247,6.204311,0
2,15,2,2,0,3,2012,169.6,0,3,1997,2012,1,1,247,5.403499,0
2,15,2,2,0,3,2013,95.6,3,3,2006,2013,1,1,247,6.204311,0
2,15,2,2,0,3,2007,219.9,0,3,1997,2007,1,1,140,3.641273,0
2,15,2,2,0,3,2006,120.9,0,3,1997,2006,1,1,111,4.183568,0
2,15,2,2,0,3,2012,103.5,0,3,2006,2012,1,1,247,5.403499,0
2,15,2,2,0,3,2005,97.9,3,3,1997,2005,1,1,89.2,6.869537,0
2,15,2,2,0,3,2004,24.9,3,3,1997,2004,1,1,66.9,6.597185,0
2,15,2,2,0,3,2011,62.4,3,3,2006,2011,1,1,262,6.63645,0
2,15,2,2,0,3,2011,117.6,0,3,1997,2011,1,1,262,6.63645,0
2,15,2,2,0,3,2010,191.5,0,3,1997,2010,1,1,221,5.038727,0
2,15,2,2,0,3,2010,113,0,3,2006,2010,1,1,221,5.038727,0
2,15,2,2,0,3,2009,130.8,0,3,2006,2009,1,1,167,4.888035,0
2,15,2,2,0,6,2002,18.7,3,3,2000,2002,1,1,51,8.450164,0
2,15,2,2,2,3,2009,707.5,2,1,2009,2009,1,1,167,4.888035,0
2,15,2,2,2,3,2009,50,3,2,2009,2009,1,1,167,4.888035,0
2,15,2,2,0,7,2003,1.8,3,12,1998,2003,1,1,55.8,14.71492,0
2,15,2,2,0,3,2008,140.1,0,3,2006,2008,1,1,170,5.678594,0
2,15,2,2,0,3,2007,360.6,0,3,2006,2007,1,1,140,3.641273,0
2,15,2,2,1,3,2022,179.5,0,10,2022,2022,0,1,195,9.280106,0
2,15,2,2,2,3,2022,10.5,3,8,2022,2022,1,1,195,9.280106,0
2,15,2,2,0,3,2006,751.6,2,3,2006,2006,1,1,111,4.183568,0
2,15,2,2,2,3,2020,18.34,3,2,2020,2020,1,1,148,3.211768,0
2,15,2,2,2,3,2020,390.7,0,2,2020,2020,1,1,148,3.211768,0
2,15,2,2,2,3,2020,312.56,0,2,2020,2020,1,1,148,3.211768,0
2,15,2,2,2,3,2005,87.2,3,2,2005,2005,1,1,89.2,6.869537,0
2,15,2,2,2,3,2005,23,3,2,2005,2005,1,1,89.2,6.869537,0
2,15,2,2,2,3,2005,101.8,0,1,2005,2005,1,0,89.2,6.869537,0
2,15,2,2,0,11,2000,9.14,3,12,2000,2000,1,1,65.5,7.044141,0
2,15,2,2,2,3,2002,120,0,2,2002,2002,1,1,51,8.450164,1
2,15,2,2,2,3,2003,165.7,0,1,2003,2003,1,1,55.8,14.71492,0
2,15,2,2,0,7,2012,21.5,3,12,1998,2012,1,1,247,5.403499,0
2,15,2,2,0,7,2009,85,3,12,1998,2009,1,1,167,4.888035,0
2,15,2,2,0,7,1998,66.2,3,12,1998,1998,1,1,86.4,3.195076,0
2,15,2,2,0,7,2002,0.5,3,12,1998,2002,1,1,51,8.450164,0
2,15,2,2,0,7,2001,0.6,3,12,1998,2001,1,1,56,6.840359,0
2,15,2,2,0,7,2000,0.8,3,12,1998,2000,1,1,65.5,7.044141,0
2,15,2,2,0,6,2003,20.6,3,3,2000,2003,1,1,55.8,14.71492,0
2,15,2,2,0,7,1999,0.8,3,12,1998,1999,1,1,60,4.858447,0
2,15,2,2,0,7,1998,32.8,3,12,1998,1998,1,1,86.4,3.195076,0
2,15,2,2,0,3,2015,101.9,0,3,2000,2015,1,0,180,9.029901,0
2,15,2,2,0,3,2014,134.4,0,3,2000,2014,1,0,246,6.32904,0
2,15,2,2,2,6,2000,38.697391,3,2,1994,2000,1,1,65.5,7.044141,0
2,15,2,2,0,3,2013,125.8,0,3,2000,2013,1,0,247,6.204311,0
2,15,2,2,0,3,2012,226,0,3,2000,2012,1,0,247,5.403499,0
2,15,2,2,0,3,2011,197.5,0,3,2000,2011,1,0,262,6.63645,0
2,15,2,2,2,6,1999,38.697391,3,2,1994,1999,1,1,60,4.858447,0
2,15,2,2,0,3,2010,111.9,0,3,2000,2010,1,0,221,5.038727,0
2,15,2,2,0,3,2009,119.6,0,3,2000,2009,1,0,167,4.888035,0
2,15,2,2,0,3,2008,254,0,3,2000,2008,1,0,170,5.678594,0
2,15,2,2,2,6,1998,38.697391,3,2,1994,1998,1,1,86.4,3.195076,0
2,15,2,2,0,3,2007,202.1,0,3,2000,2007,1,0,140,3.641273,0
2,15,2,2,0,3,2006,70.2,3,3,2000,2006,1,0,111,4.183568,0
2,15,2,2,0,3,2005,52.6,3,3,2000,2005,1,0,89.2,6.869537,0
2,15,2,2,2,6,1997,38.697391,3,2,1994,1997,1,1,88.3,6.926713,0
2,15,2,2,0,3,2004,36,3,3,2000,2004,1,0,66.9,6.597185,0
2,15,2,2,0,3,2003,10.4,3,3,2000,2003,1,0,55.8,14.71492,0
2,15,2,2,0,3,2002,13.1,3,3,2000,2002,1,0,51,8.450164,0
2,15,2,2,2,3,2020,68.4,3,2,2020,2020,1,1,148,3.211768,0
2,15,2,2,0,3,2001,56.9,3,3,2000,2001,1,0,56,6.840359,0
2,15,2,2,0,11,2014,17,3,3,2014,2014,1,1,246,6.32904,0
2,15,2,2,0,3,2000,288.8,0,3,2000,2000,1,0,65.5,7.044141,0
2,15,2,2,0,3,2015,5.9,3,3,1997,2015,1,1,180,9.029901,0
2,15,2,2,0,3,2014,3.5,3,3,1997,2014,1,1,246,6.32904,0
2,15,2,2,0,3,2013,3.6,3,3,1997,2013,1,1,247,6.204311,0
2,15,2,2,0,3,2012,20.5,3,3,1997,2012,1,1,247,5.403499,0
2,15,2,2,0,3,2011,12.4,3,3,1997,2011,1,1,262,6.63645,0
2,15,2,2,0,3,2010,4.5,3,3,1997,2010,1,1,221,5.038727,0
2,15,2,2,0,3,2009,3.8,3,3,1997,2009,1,1,167,4.888035,0
2,15,2,2,0,3,2008,3.3,3,3,1997,2008,1,1,170,5.678594,0
2,15,2,2,0,3,2007,4.05,3,3,1997,2007,1,1,140,3.641273,0
2,15,2,2,0,3,2006,2.8,3,3,1997,2006,1,1,111,4.183568,0
2,15,2,2,0,3,2005,2.1,3,3,1997,2005,1,1,89.2,6.869537,0
2,15,2,2,0,3,2004,1.9,3,3,1997,2004,1,1,66.9,6.597185,0
2,15,2,2,0,3,2003,0.68,3,3,1997,2003,1,1,55.8,14.71492,0
2,15,2,2,0,3,2002,1.71,3,3,1997,2002,1,1,51,8.450164,0
2,15,2,2,0,3,2001,2.5,3,3,1997,2001,1,1,56,6.840359,0
2,15,2,2,0,3,2000,3.1,3,3,1997,2000,1,1,65.5,7.044141,0
2,15,2,2,0,3,1999,3.3,3,3,1997,1999,1,1,60,4.858447,0
2,15,2,2,0,3,1998,2.4,3,3,1997,1998,1,1,86.4,3.195076,0
2,15,2,2,0,3,1997,53.4,3,3,1997,1997,1,1,88.3,6.926713,0
2,15,2,2,0,8,2012,4100,4,3,1997,2012,1,1,247,5.403499,0
2,15,2,2,0,8,2007,718,2,3,1997,2007,1,1,140,3.641273,0
2,15,2,2,0,8,2000,30,3,3,1997,2000,1,1,65.5,7.044141,0
2,15,2,2,0,8,1997,38.697391,3,3,1997,1997,1,1,88.3,6.926713,0
2,15,2,2,1,11,2003,38.697391,3,10,1998,2003,0,1,55.8,14.71492,0
2,15,2,2,2,6,1994,38.697391,3,2,1994,1994,1,1,52.5,2075.888398,0
2,15,2,2,2,3,2008,204,0,1,2008,2008,1,1,170,5.678594,0
2,15,2,2,2,3,2008,208.5,0,1,2008,2008,1,1,170,5.678594,0
2,15,2,2,2,3,2011,53,3,2,2011,2011,1,1,262,6.63645,0
2,15,2,2,2,3,2011,106,0,2,2011,2011,1,1,262,6.63645,0
2,15,2,2,2,3,2011,63,3,1,2011,2011,1,1,262,6.63645,0
2,15,2,2,2,3,2011,93.8,3,1,2011,2011,1,1,262,6.63645,1
2,15,2,2,2,3,2011,162.3,0,2,2011,2011,1,1,262,6.63645,0
2,15,2,2,2,7,2023,318,0,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,1,11,2002,38.697391,3,10,1998,2002,0,1,51,8.450164,0
2,15,2,2,1,11,2001,38.697391,3,10,1998,2001,0,1,56,6.840359,0
2,15,2,2,2,3,2022,59.97,3,8,2022,2022,1,1,195,9.280106,0
2,15,2,2,1,11,2000,38.697391,3,10,1998,2000,0,1,65.5,7.044141,0
2,15,2,2,1,11,1999,38.697391,3,10,1998,1999,0,1,60,4.858447,0
2,15,2,2,2,3,2022,145.15,0,8,2022,2022,1,1,195,9.280106,0
2,15,2,2,1,11,1998,216.7,0,10,1998,1998,0,1,86.4,3.195076,0
2,15,2,2,2,3,1999,700,2,2,1999,1999,1,1,60,4.858447,0
2,15,2,2,0,8,2015,28.8,3,3,1997,2015,1,1,180,9.029901,0
2,15,2,2,0,8,2014,136,0,3,1997,2014,1,1,246,6.32904,0
2,15,2,2,0,8,2013,299.8,0,3,1997,2013,1,1,247,6.204311,0
2,15,2,2,0,8,2012,167.8,0,3,1997,2012,1,1,247,5.403499,0
2,15,2,2,0,8,2011,280.6,0,3,1997,2011,1,1,262,6.63645,0
2,15,2,2,0,8,2010,105.3,0,3,1997,2010,1,1,221,5.038727,0
2,15,2,2,0,8,2009,162.4,0,3,1997,2009,1,1,167,4.888035,0
2,15,2,2,0,8,2008,79.9,3,3,1997,2008,1,1,170,5.678594,0
2,15,2,2,0,8,2007,218.2,0,3,1997,2007,1,1,140,3.641273,0
2,15,2,2,0,8,2006,203.2,0,3,1997,2006,1,1,111,4.183568,0
2,15,2,2,0,8,1998,46.5,3,3,1997,1998,1,1,86.4,3.195076,0
2,15,2,2,0,8,1997,2.3,3,3,1997,1997,1,1,88.3,6.926713,0
2,15,2,2,0,8,2015,99.5,3,12,1996,2015,1,1,180,9.029901,0
2,15,2,2,0,8,2014,181.8,0,12,1996,2014,1,1,246,6.32904,0
2,15,2,2,2,3,2023,19,3,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,0,8,2013,213.1,0,12,1996,2013,1,1,247,6.204311,0
2,15,2,2,0,8,2012,371.7,0,12,1996,2012,1,1,247,5.403499,0
2,15,2,2,0,8,2011,233.3,0,12,1996,2011,1,1,262,6.63645,0
2,15,2,2,0,8,2010,142.8,0,12,1996,2010,1,1,221,5.038727,0
2,15,2,2,0,8,2009,80,3,12,1996,2009,1,1,167,4.888035,0
2,15,2,2,0,8,2008,109.8,0,12,1996,2008,1,1,170,5.678594,0
2,15,2,2,0,8,2007,75.9,3,12,1996,2007,1,1,140,3.641273,0
2,15,2,2,0,8,2006,91.7,3,12,1996,2006,1,1,111,4.183568,0
2,15,2,2,0,8,2005,232.9,0,12,1996,2005,1,1,89.2,6.869537,0
2,15,2,2,0,8,2004,158.7,0,12,1996,2004,1,1,66.9,6.597185,0
2,15,2,2,0,8,2003,36.4,3,12,1996,2003,1,1,55.8,14.71492,0
2,15,2,2,0,8,1996,1205,1,12,1996,1996,1,1,85,15.757666,0
2,15,2,2,0,9,1995,82.8,3,12,1995,1995,1,1,76.9,66.007034,2
2,15,2,2,1,11,2004,209.6,0,10,1997,2004,0,1,66.9,6.597185,0
2,15,2,2,1,11,2002,205,0,10,1997,2002,0,1,51,8.450164,0
2,15,2,2,1,11,2001,38.697391,3,10,1997,2001,0,1,56,6.840359,0
2,15,2,2,0,11,2012,717,2,3,2012,2012,1,1,247,5.403499,0
2,15,2,2,2,3,2023,137.99,0,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,2,3,2018,1806,1,2,2018,2018,1,0,192,3.66485,0
2,15,2,2,3,1,2015,29.39,3,6,2015,2015,1,1,180,9.029901,0
2,15,2,2,3,1,2011,638.56,2,6,2011,2011,1,1,262,6.63645,0
2,15,2,2,2,3,2011,177.3,0,1,2011,2011,1,1,262,6.63645,0
2,15,2,2,2,3,2017,377.6,0,2,2017,2017,1,0,206,3.446373,0
2,15,2,2,2,3,2016,87,3,1,2016,2016,1,1,180,8.739144,0
2,15,2,2,1,11,1997,373.9,0,10,1997,1997,0,1,88.3,6.926713,0
2,15,2,2,0,3,2012,38.697391,3,3,1997,2012,1,1,247,5.403499,0
2,15,2,2,0,9,2023,106.83,0,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,2,3,2023,220,0,8,2023,2023,1,1,217,4.593563,0
2,15,2,2,0,3,2011,38.697391,3,3,1997,2011,1,1,262,6.63645,0
2,15,2,2,2,6,2016,38.697391,3,2,1994,2016,1,1,180,8.739144,0
2,15,2,2,2,6,2005,38.697391,3,2,1994,2005,1,1,89.2,6.869537,0
2,15,2,2,0,3,2010,38.697391,3,3,1997,2010,1,1,221,5.038727,0
2,15,2,2,2,6,2003,4.5,3,2,1994,2003,1,1,55.8,14.71492,0
2,15,2,2,2,6,2002,38.697391,3,2,1994,2002,1,1,51,8.450164,0
2,15,2,2,0,3,2009,38.697391,3,3,1997,2009,1,1,167,4.888035,0
